 mdot  qb   x     z       g     n_bursts  rate       dt         energy        peak          u_rate    u_dt      u_energy      u_peak      
 0.10  0.2  0.64  0.0125  1.86  24         7.790412   3.080710  4.980570e+39  2.023906e+38  0.207227  0.081948  1.781494e+38  2.028058e+37
 0.10  0.2  0.64  0.0125  2.26  25         7.647994   3.138078  5.087544e+39  2.389994e+38  0.209464  0.085946  1.078797e+38  1.534589e+37
 0.10  0.2  0.64  0.0125  2.65  25         7.581967   3.165406  5.131635e+39  2.829064e+38  0.251345  0.104935  1.827010e+38  2.435883e+37
 0.12  0.2  0.64  0.0125  1.86  24         9.451108   2.539385  5.020118e+39  1.948049e+38  0.171267  0.046017  1.325440e+38  1.576676e+37
 0.12  0.2  0.64  0.0125  2.26  23         9.436106   2.543422  5.046580e+39  2.335086e+38  0.250953  0.067642  1.887760e+38  1.749158e+37
 0.12  0.2  0.64  0.0125  2.65  24         9.113263   2.633524  5.224177e+39  2.751401e+38  0.205827  0.059479  1.598388e+38  1.735265e+37
 0.14  0.2  0.64  0.0125  1.86  25        11.063903   2.169216  5.077650e+39  1.872496e+38  0.219818  0.043098  9.837556e+37  1.350119e+37
 0.14  0.2  0.64  0.0125  2.26  25        10.876839   2.206523  5.170946e+39  2.314972e+38  0.272829  0.055347  1.491838e+38  1.825786e+37
 0.14  0.2  0.64  0.0125  2.65  25        10.893519   2.203145  5.151942e+39  2.627752e+38  0.211223  0.042718  1.068500e+38  1.504895e+37
 0.16  0.2  0.64  0.0125  1.86  24        12.813660   1.873001  5.063129e+39  1.749533e+38  0.227983  0.033325  1.149461e+38  1.218403e+37
 0.16  0.2  0.64  0.0125  2.26  25        12.720976   1.886648  5.106675e+39  2.101571e+38  0.259756  0.038524  1.477233e+38  1.409807e+37
 0.16  0.2  0.64  0.0125  2.65  25        12.446240   1.928293  5.201592e+39  2.512846e+38  0.295072  0.045715  1.827352e+38  1.972945e+37
 0.18  0.2  0.64  0.0125  1.86  25        14.679047   1.634984  5.028304e+39  1.708652e+38  0.254764  0.028376  1.200659e+38  1.174466e+37
 0.18  0.2  0.64  0.0125  2.26  25        14.473943   1.658152  5.082395e+39  2.066430e+38  0.224933  0.025769  1.495210e+38  1.245861e+37
 0.18  0.2  0.64  0.0125  2.65  25        14.267193   1.682181  5.151088e+39  2.393113e+38  0.334370  0.039424  1.685587e+38  1.494313e+37
 0.08  0.4  0.64  0.0125  1.86  25         6.651118   3.608416  4.543678e+39  1.859764e+38  0.296618  0.160924  1.460520e+38  8.564919e+36
 0.08  0.4  0.64  0.0125  2.26  27         6.671572   3.597353  4.583412e+39  2.289853e+38  0.245942  0.132613  2.041993e+38  2.854416e+37
 0.08  0.4  0.64  0.0125  2.65  27         6.548964   3.664702  4.633136e+39  2.625965e+38  0.302096  0.169048  1.326822e+38  1.971838e+37
 0.10  0.4  0.64  0.0125  1.86  25         8.644634   2.776289  4.526687e+39  1.733788e+38  0.278609  0.089478  1.322993e+38  8.788794e+36
 0.10  0.4  0.64  0.0125  2.26  24         8.466213   2.834798  4.643723e+39  2.126205e+38  0.225802  0.075607  9.322837e+37  8.961230e+36
 0.10  0.4  0.64  0.0125  2.65  26         8.431425   2.846494  4.650995e+39  2.450117e+38  0.298327  0.100717  1.688562e+38  2.165673e+37
 0.12  0.4  0.64  0.0125  1.86  24        10.590919   2.266092  4.516337e+39  1.649689e+38  0.319138  0.068285  1.563788e+38  1.387898e+37
 0.12  0.4  0.64  0.0125  2.26  25        10.477471   2.290629  4.558918e+39  1.910937e+38  0.285477  0.062412  1.290896e+38  1.401641e+37
 0.12  0.4  0.64  0.0125  2.65  25        10.375155   2.313218  4.603217e+39  2.243506e+38  0.319174  0.071162  1.835430e+38  1.724336e+37
 0.14  0.4  0.64  0.0125  1.86  25        12.670111   1.894222  4.451355e+39  1.479975e+38  0.303718  0.045407  1.407093e+38  9.344172e+36
 0.14  0.4  0.64  0.0125  2.26  24        12.346426   1.943882  4.566566e+39  1.874935e+38  0.381091  0.060001  1.611028e+38  1.904169e+37
 0.14  0.4  0.64  0.0125  2.65  24        12.117401   1.980623  4.653296e+39  2.271936e+38  0.366317  0.059876  1.741897e+38  2.016961e+37
 0.16  0.4  0.64  0.0125  1.86  24        14.760581   1.625952  4.418080e+39  1.428816e+38  0.338198  0.037254  1.039319e+38  8.848359e+36
 0.16  0.4  0.64  0.0125  2.26  25        14.524384   1.652394  4.485123e+39  1.741386e+38  0.376264  0.042806  1.509050e+38  1.520725e+37
 0.16  0.4  0.64  0.0125  2.65  25        14.454237   1.660413  4.512872e+39  1.991183e+38  0.376005  0.043193  1.723909e+38  1.235261e+37
 0.18  0.4  0.64  0.0125  1.86  25        17.073221   1.405710  4.339589e+39  1.353970e+38  0.349340  0.028763  1.367210e+38  1.175629e+37
 0.18  0.4  0.64  0.0125  2.26  25        16.866223   1.422962  4.404926e+39  1.619147e+38  0.283172  0.023891  9.486635e+37  8.977272e+36
 0.18  0.4  0.64  0.0125  2.65  25        16.485362   1.455837  4.490881e+39  1.929988e+38  0.380075  0.033565  1.300035e+38  1.097115e+37
 0.08  0.6  0.64  0.0125  1.86  23         7.215275   3.326277  4.156066e+39  1.645244e+38  0.312829  0.144216  1.202255e+38  9.792908e+36
 0.08  0.6  0.64  0.0125  2.26  22         7.146903   3.358098  4.242026e+39  1.982265e+38  0.343762  0.161522  1.253954e+38  7.504592e+36
 0.08  0.6  0.64  0.0125  2.65  28         7.087164   3.386404  4.314475e+39  2.351906e+38  0.398312  0.190322  1.888293e+38  2.153668e+37
 0.10  0.6  0.64  0.0125  1.86  25         9.446443   2.540639  4.129782e+39  1.529859e+38  0.289338  0.077818  1.130850e+38  9.363278e+36
 0.10  0.6  0.64  0.0125  2.26  23         9.260174   2.591744  4.198524e+39  1.783271e+38  0.318215  0.089062  8.967152e+37  7.775169e+36
 0.10  0.6  0.64  0.0125  2.65  24         9.080687   2.642972  4.301606e+39  2.086323e+38  0.403414  0.117415  1.279822e+38  1.138288e+37
 0.12  0.6  0.64  0.0125  1.86  22        11.603126   2.068408  4.111436e+39  1.437041e+38  0.258317  0.046048  1.231474e+38  1.063600e+37
 0.12  0.6  0.64  0.0125  2.26  24        11.566130   2.075024  4.147586e+39  1.655725e+38  0.305093  0.054735  1.239103e+38  1.029296e+37
 0.12  0.6  0.64  0.0125  2.65  25        11.382875   2.108430  4.217541e+39  1.965539e+38  0.378784  0.070161  1.264857e+38  1.771395e+37
 0.14  0.6  0.64  0.0125  1.86  23        14.048314   1.708390  4.012581e+39  1.324342e+38  0.349969  0.042559  1.336582e+38  8.380851e+36
 0.14  0.6  0.64  0.0125  2.26  24        13.700864   1.751714  4.118250e+39  1.625505e+38  0.480371  0.061417  1.842695e+38  1.923106e+37
 0.14  0.6  0.64  0.0125  2.65  24        13.570633   1.768525  4.149113e+39  1.876008e+38  0.390697  0.050916  1.334214e+38  1.785029e+37
 0.16  0.6  0.64  0.0125  1.86  23        16.643558   1.441999  3.927135e+39  1.219247e+38  0.385182  0.033372  1.128491e+38  7.209032e+36
 0.16  0.6  0.64  0.0125  2.26  24        16.385206   1.464736  3.995837e+39  1.471679e+38  0.479080  0.042827  1.279239e+38  9.137539e+36
 0.16  0.6  0.64  0.0125  2.65  24        16.071760   1.493303  4.060466e+39  1.749712e+38  0.439037  0.040793  1.361297e+38  1.388790e+37
 0.18  0.6  0.64  0.0125  1.86  23        19.159360   1.252651  3.870384e+39  1.177665e+38  0.447559  0.029262  1.217548e+38  7.757263e+36
 0.18  0.6  0.64  0.0125  2.26  24        18.892705   1.270332  3.944630e+39  1.404901e+38  0.317305  0.021335  1.012330e+38  7.819936e+36
 0.18  0.6  0.64  0.0125  2.65  24        18.562560   1.292925  4.017047e+39  1.655225e+38  0.562483  0.039178  1.397927e+38  1.185790e+37
 0.07  0.0  0.64  0.0025  1.86  26         3.242189   7.402406  8.814695e+39  3.297530e+38  0.220066  0.502444  5.878350e+38  1.626577e+37
 0.07  0.0  0.64  0.0025  2.26  26         3.213664   7.468111  8.920221e+39  3.857868e+38  0.225641  0.524359  6.258587e+38  1.401601e+37
 0.07  0.0  0.64  0.0025  2.65  29         3.343184   7.178785  8.569045e+39  4.135349e+38  0.404783  0.869186  1.028553e+39  3.397843e+37
 0.07  0.0  0.67  0.0025  1.86  25         3.090758   7.765087  9.466955e+39  3.119174e+38  0.265670  0.667457  7.992712e+38  2.482087e+37
 0.07  0.0  0.67  0.0025  2.26  23         3.183053   7.539931  9.235297e+39  3.597941e+38  0.336104  0.796155  9.631735e+38  2.792296e+37
 0.07  0.0  0.67  0.0025  2.65  27         3.224828   7.442257  9.088128e+39  3.987880e+38  0.323227  0.745943  9.236594e+38  3.077701e+37
 0.07  0.0  0.70  0.0025  1.86  24         3.130338   7.666903  9.595072e+39  2.747009e+38  0.218653  0.535531  5.731265e+38  2.669817e+37
 0.07  0.0  0.70  0.0025  2.26  24         3.115220   7.704111  9.658843e+39  3.327901e+38  0.300664  0.743558  9.706091e+38  2.334563e+37
 0.07  0.0  0.70  0.0025  2.65  24         3.031339   7.917293  9.877900e+39  3.765762e+38  0.314829  0.822274  1.045627e+39  3.245096e+37
 0.07  0.0  0.73  0.0025  1.86  23         3.266190   7.348011  9.370683e+39  2.305888e+38  0.148987  0.335179  3.493396e+38  2.850959e+37
 0.07  0.0  0.73  0.0025  2.26  25         3.088005   7.772007  9.929158e+39  2.986346e+38  0.227921  0.573640  6.567311e+38  1.910802e+37
 0.07  0.0  0.73  0.0025  2.65  26         2.785073   8.617368  1.101184e+40  3.580604e+38  0.113123  0.350017  4.475412e+38  1.272491e+37
 0.07  0.2  0.64  0.0025  1.86  27         3.885413   6.176949  7.334092e+39  2.659825e+38  0.262266  0.416944  4.228056e+38  3.312197e+37
 0.07  0.2  0.64  0.0025  2.26  27         3.756604   6.388748  7.614444e+39  3.460302e+38  0.300237  0.510604  5.282094e+38  2.578582e+37
 0.07  0.2  0.64  0.0025  2.65  28         3.739802   6.417451  7.691795e+39  3.852100e+38  0.211919  0.363650  4.335401e+38  1.222312e+37
 0.07  0.2  0.67  0.0025  1.86  26         3.915071   6.130156  7.442639e+39  2.291048e+38  0.250412  0.392091  3.512637e+38  3.018120e+37
 0.07  0.2  0.67  0.0025  2.26  26         3.812629   6.294869  7.688080e+39  2.989421e+38  0.270352  0.446367  4.986184e+38  2.245635e+37
 0.07  0.2  0.67  0.0025  2.65  27         3.870044   6.201479  7.631336e+39  3.461006e+38  0.207559  0.332598  4.557674e+38  2.331794e+37
 0.07  0.2  0.70  0.0025  1.86  25         4.027711   5.958719  7.441075e+39  2.062027e+38  0.208012  0.307739  2.662692e+38  2.938781e+37
 0.07  0.2  0.70  0.0025  2.26  25         3.786149   6.338894  7.975841e+39  2.723649e+38  0.259481  0.434432  4.135997e+38  2.532482e+37
 0.07  0.2  0.70  0.0025  2.65  25         3.627528   6.616076  8.352253e+39  3.245346e+38  0.281539  0.513486  6.148655e+38  2.430059e+37
 0.07  0.2  0.73  0.0025  1.86  24         4.216626   5.691754  7.231670e+39  1.717175e+38  0.200838  0.271098  3.034836e+38  2.608118e+37
 0.07  0.2  0.73  0.0025  2.26  24         3.838746   6.252041  8.028786e+39  2.413786e+38  0.206475  0.336279  3.511358e+38  2.234170e+37
 0.07  0.2  0.73  0.0025  2.65  27         3.561093   6.739504  8.687662e+39  2.904863e+38  0.184429  0.349038  3.486637e+38  2.252560e+37
 0.07  0.4  0.64  0.0025  1.86  25         4.484918   5.351268  6.275127e+39  2.133847e+38  0.305475  0.364484  3.515953e+38  3.465558e+37
 0.07  0.4  0.64  0.0025  2.26  27         4.417238   5.433260  6.417477e+39  2.685372e+38  0.316308  0.389063  4.315216e+38  4.195924e+37
 0.07  0.4  0.64  0.0025  2.65  27         4.294654   5.588343  6.659484e+39  3.322449e+38  0.280956  0.365589  3.689949e+38  2.065334e+37
 0.07  0.4  0.67  0.0025  1.86  27         4.677169   5.131310  6.251112e+39  2.010638e+38  0.187159  0.205331  3.335886e+38  3.792671e+37
 0.07  0.4  0.67  0.0025  2.26  28         4.455025   5.387175  6.574864e+39  2.518618e+38  0.227277  0.274832  2.815222e+38  3.391477e+37
 0.07  0.4  0.67  0.0025  2.65  30         4.361554   5.502626  6.724056e+39  2.913054e+38  0.327697  0.413429  3.926555e+38  2.773097e+37
 0.07  0.4  0.70  0.0025  1.86  28         4.862700   4.935530  6.129245e+39  1.584579e+38  0.272625  0.276708  2.723054e+38  2.114166e+37
 0.07  0.4  0.70  0.0025  2.26  29         4.517464   5.312715  6.657971e+39  2.236809e+38  0.230559  0.271147  3.253906e+38  2.986156e+37
 0.07  0.4  0.70  0.0025  2.65  31         4.406914   5.445987  6.880350e+39  2.649311e+38  0.174930  0.216175  3.215784e+38  2.293997e+37
 0.07  0.4  0.73  0.0025  1.86  24         5.008512   4.791842  6.067351e+39  1.539074e+38  0.461721  0.441747  5.387906e+38  3.251939e+37
 0.07  0.4  0.73  0.0025  2.26  27         4.535248   5.291883  6.742756e+39  2.048633e+38  0.241318  0.281578  3.382514e+38  2.797132e+37
 0.07  0.4  0.73  0.0025  2.65  26         4.327942   5.545361  7.120262e+39  2.481472e+38  0.416850  0.534107  5.365504e+38  3.107068e+37
 0.07  0.6  0.64  0.0025  1.86  23         5.229159   4.589648  5.365075e+39  1.831462e+38  0.275728  0.242007  2.253226e+38  2.757896e+37
 0.07  0.6  0.64  0.0025  2.26  26         4.985333   4.814122  5.696370e+39  2.447616e+38  0.367144  0.354535  3.578055e+38  4.002619e+37
 0.07  0.6  0.64  0.0025  2.65  27         4.935675   4.862557  5.791592e+39  2.798183e+38  0.342357  0.337285  2.931413e+38  2.516777e+37
 0.07  0.6  0.67  0.0025  1.86  26         5.516223   4.350803  5.242209e+39  1.438718e+38  0.270267  0.213167  1.833746e+38  1.314697e+37
 0.07  0.6  0.67  0.0025  2.26  28         5.091264   4.713957  5.740052e+39  2.178471e+38  0.393884  0.364694  3.472970e+38  3.480025e+37
 0.07  0.6  0.67  0.0025  2.65  29         4.729542   5.074487  6.190292e+39  2.724465e+38  0.340079  0.364882  3.699555e+38  3.672659e+37
 0.07  0.6  0.70  0.0025  1.86  26         5.563953   4.313480  5.296158e+39  1.340225e+38  0.280360  0.217350  2.150586e+38  2.209442e+37
 0.07  0.6  0.70  0.0025  2.26  26         5.038863   4.762979  5.937261e+39  1.973906e+38  0.376928  0.356290  3.191743e+38  3.887268e+37
 0.07  0.6  0.70  0.0025  2.65  29         4.802439   4.997460  6.241673e+39  2.451643e+38  0.375706  0.390963  3.173114e+38  3.205912e+37
 0.07  0.6  0.73  0.0025  1.86  25         6.401193   3.749301  4.672951e+39  1.111095e+38  0.657731  0.385246  3.988013e+38  1.198952e+37
 0.07  0.6  0.73  0.0025  2.26  24         5.123153   4.684615  5.909849e+39  1.842610e+38  0.500220  0.457401  4.994816e+38  3.330396e+37
 0.07  0.6  0.73  0.0025  2.65  24         4.946393   4.852020  6.192075e+39  2.188957e+38  0.668339  0.655587  6.567090e+38  4.347621e+37
 0.07  0.0  0.64  0.0050  1.86  26         3.729261   6.435591  7.432735e+39  3.110009e+38  0.194697  0.335989  2.697421e+38  2.257815e+37
 0.07  0.0  0.64  0.0050  2.26  23         3.609761   6.648639  7.698901e+39  3.842818e+38  0.142479  0.262424  3.074717e+38  1.464121e+37
 0.07  0.0  0.64  0.0050  2.65  25         3.610024   6.648155  7.691486e+39  4.199793e+38  0.206529  0.380340  4.322787e+38  1.946661e+37
 0.07  0.0  0.67  0.0050  1.86  26         3.742841   6.412242  7.570650e+39  2.717649e+38  0.206070  0.353039  3.435298e+38  3.324963e+37
 0.07  0.0  0.67  0.0050  2.26  25         3.595091   6.675770  7.919872e+39  3.420244e+38  0.160640  0.298294  3.339847e+38  2.724089e+37
 0.07  0.0  0.67  0.0050  2.65  25         3.728375   6.437121  7.674144e+39  3.837893e+38  0.136597  0.235839  2.940259e+38  1.264634e+37
 0.07  0.0  0.70  0.0050  1.86  25         3.740797   6.415745  7.787231e+39  2.535924e+38  0.132629  0.227469  3.062902e+38  3.782658e+37
 0.07  0.0  0.70  0.0050  2.26  25         3.686718   6.509856  7.941921e+39  3.070096e+38  0.219537  0.387650  3.463322e+38  2.390093e+37
 0.07  0.0  0.70  0.0050  2.65  25         3.642407   6.589049  8.079673e+39  3.600894e+38  0.227345  0.411263  4.894784e+38  2.498488e+37
 0.07  0.0  0.73  0.0050  1.86  24         3.862733   6.213217  7.749540e+39  2.129980e+38  0.156919  0.252405  1.951274e+38  2.302662e+37
 0.07  0.0  0.73  0.0050  2.26  24         3.677265   6.526589  8.138375e+39  2.788481e+38  0.148020  0.262714  2.561527e+38  2.794805e+37
 0.07  0.0  0.73  0.0050  2.65  26         3.609753   6.648654  8.316057e+39  3.248361e+38  0.271116  0.499358  5.279558e+38  1.790904e+37
 0.07  0.2  0.64  0.0050  1.86  28         4.337095   5.533657  6.399449e+39  2.570463e+38  0.219492  0.280048  2.819077e+38  3.293065e+37
 0.07  0.2  0.64  0.0050  2.26  27         4.239237   5.661396  6.567779e+39  3.189025e+38  0.134823  0.180052  2.331979e+38  3.029606e+37
 0.07  0.2  0.64  0.0050  2.65  27         4.142433   5.793696  6.721956e+39  3.691506e+38  0.242111  0.338622  3.309868e+38  2.533937e+37
 0.07  0.2  0.67  0.0050  1.86  26         4.271129   5.619123  6.646063e+39  2.429695e+38  0.203472  0.267690  2.921447e+38  3.477943e+37
 0.07  0.2  0.67  0.0050  2.26  26         4.297310   5.584889  6.658353e+39  2.865875e+38  0.213865  0.277944  2.970315e+38  2.816227e+37
 0.07  0.2  0.67  0.0050  2.65  27         4.179874   5.741800  6.860754e+39  3.389992e+38  0.252005  0.346174  3.799722e+38  2.309126e+37
 0.07  0.2  0.70  0.0050  1.86  25         4.457984   5.383599  6.550543e+39  1.948837e+38  0.210632  0.254365  2.307035e+38  2.606160e+37
 0.07  0.2  0.70  0.0050  2.26  26         4.303202   5.577242  6.817568e+39  2.533538e+38  0.155775  0.201894  2.164017e+38  2.923077e+37
 0.07  0.2  0.70  0.0050  2.65  26         4.134260   5.805150  7.133879e+39  3.164906e+38  0.216362  0.303806  2.987670e+38  2.012191e+37
 0.07  0.2  0.73  0.0050  1.86  24         4.569856   5.251806  6.563816e+39  1.748562e+38  0.185190  0.212826  1.817743e+38  1.846211e+37
 0.07  0.2  0.73  0.0050  2.26  25         4.347267   5.520710  6.929369e+39  2.305438e+38  0.197362  0.250635  2.537799e+38  2.790601e+37
 0.07  0.2  0.73  0.0050  2.65  26         4.150437   5.782523  7.250049e+39  2.794288e+38  0.251144  0.349901  3.064508e+38  2.358410e+37
 0.07  0.4  0.64  0.0050  1.86  22         5.034019   4.767563  5.486210e+39  1.966402e+38  0.284807  0.269732  2.248082e+38  7.761023e+36
 0.07  0.4  0.64  0.0050  2.26  26         4.833927   4.964907  5.771740e+39  2.693541e+38  0.256901  0.263862  2.461534e+38  3.039224e+37
 0.07  0.4  0.64  0.0050  2.65  26         4.641771   5.170440  5.999289e+39  3.225246e+38  0.295534  0.329194  2.451510e+38  3.205229e+37
 0.07  0.4  0.67  0.0050  1.86  27         5.003450   4.796690  5.639560e+39  1.735099e+38  0.230522  0.220996  1.748733e+38  1.310843e+37
 0.07  0.4  0.67  0.0050  2.26  28         4.749323   5.053352  6.003081e+39  2.524863e+38  0.245669  0.261395  2.367664e+38  3.716938e+37
 0.07  0.4  0.67  0.0050  2.65  29         4.724374   5.080038  6.066386e+39  2.881489e+38  0.305150  0.328123  2.450084e+38  3.128291e+37
 0.07  0.4  0.70  0.0050  1.86  30         5.166415   4.645388  5.655882e+39  1.623949e+38  0.237149  0.213233  2.058999e+38  2.204016e+37
 0.07  0.4  0.70  0.0050  2.26  30         4.896134   4.901827  6.011658e+39  2.105222e+38  0.195045  0.195272  1.776924e+38  2.376560e+37
 0.07  0.4  0.70  0.0050  2.65  30         4.786243   5.014372  6.178954e+39  2.642104e+38  0.277330  0.290549  2.589775e+38  2.386634e+37
 0.07  0.4  0.73  0.0050  1.86  27         5.113115   4.693811  5.836154e+39  1.624394e+38  0.316673  0.290704  3.090691e+38  2.675076e+37
 0.07  0.4  0.73  0.0050  2.26  28         4.811568   4.987979  6.236673e+39  2.108946e+38  0.328096  0.340125  3.902797e+38  3.439520e+37
 0.07  0.4  0.73  0.0050  2.65  28         4.657222   5.153287  6.455344e+39  2.549323e+38  0.333392  0.368904  3.773143e+38  2.704067e+37
 0.07  0.6  0.64  0.0050  1.86  26         5.661053   4.239494  4.860733e+39  1.670564e+38  0.383679  0.287333  2.309574e+38  1.685946e+37
 0.07  0.6  0.64  0.0050  2.26  25         5.346042   4.489303  5.209797e+39  2.295248e+38  0.339743  0.285297  2.667032e+38  3.030138e+37
 0.07  0.6  0.64  0.0050  2.65  26         5.140176   4.669101  5.386426e+39  2.773007e+38  0.332198  0.301753  2.757661e+38  3.555959e+37
 0.07  0.6  0.67  0.0050  1.86  25         5.593158   4.290957  5.048460e+39  1.599773e+38  0.313746  0.240700  1.545304e+38  1.995712e+37
 0.07  0.6  0.67  0.0050  2.26  28         5.387178   4.455023  5.290738e+39  2.021759e+38  0.383309  0.316984  2.189141e+38  2.558910e+37
 0.07  0.6  0.67  0.0050  2.65  28         5.144700   4.664995  5.519356e+39  2.572034e+38  0.352418  0.319557  2.897197e+38  3.395921e+37
